name,barcode,quantityUnitType,salesPrice,productDesc,category,brand,productImg
Ферреро Роше 10X6,8000500170779,pcs,"3,285",,,,
"ПечЯблочко 0,350гр",4870099002737,pcs,575,,,,
Вафли Рахат Сюрприз в т/пл 110гр,4870099001297,kg,300,,,,
"Печ Рахат Жастар ф/пчк 0,185гр. (30)",4870099001020,pcs,270,,,,
"Печ Рахат Осеннее ф/тчк 0,185 (30)",4870099003093,pcs,270,,,,
Печо Ререго Оригинал x/к 32гр,8801062267675,pcs,650,,,,
Печ Рахат вес,2500503260010,kg,"1,225",,,,
ORION Choco-Pie Blacck currant 360 гр.,4607084352511,pcs,"1,385",,,,
ORION Choco-Pie Mango 360 гр.,4607084352542,pcs,"1,385",,,,
ORION Choco-Pie Strawberry 360 гр.,4607084353631,pcs,"1,385",,,,
ORION Choco-Pie 120 гр.,4607084351361,pcs,520,,,,
ORION Choco-Pie Cherry(Вишня)360 гр.,4607084352245,pcs,"1,385",,,,
ORION Choco-Pie banana 360 гр.,4607176441048,pcs,"1,385",,,,
Ферреро Роше Колекшн 10X6,8000500358023,pcs,"2,710",,,,
Вафли Яшкино какао молочн начинка 168гр,4670161190887,pcs,560,,,,
Milka  97 г Bubbles молочный пористый с кокосовой начинкой,7622202396106,pcs,910,,,,
Milka  97 г Bubbles молочный пористый с начинкой со вкусом Капучино,2500504820015,pcs,815,,,,
Молочный шоколад MILKA 90 г  с цельным миндалем,7622202395987,pcs,"1,055",,,,
Печенье Дженс вес,,kg,"1,655",,,,
Печенье Сэндвич шоколад-сливоч вес,2500505530012,kg,"1,695",,,,
Печенье Сдобные с каплями вес,2500505540011,kg,"1,580",,,,
Шоколадные конфеты Bobyfox с молоч начин 90гр,4600452021439,pcs,730,,,,
Шоколадные конфеты Bobyfox с малина 90гр,4600452021453,pcs,755,,,,
Тук 110гр. Сметана лук,7622202033896,pcs,755,,,,
Шоколад АГ 80г Клубника-Йогурт,7622201426774,pcs,645,,,,
Шоколад АГ 80г Миндаль-Какос Белый,7622202395727,pcs,730,,,,
Паста Milka с како 350гр,7622201459826,pcs,"3,150",,,,
Сдобное печенье Lovita Classic Cookies арахис 150 гр,2500507280014,pcs,,,,,
Kovis Каталонские пироги 400гр 6шт Шоколад-карамель,2500000000089,pcs,"1,855",,,,
Желейные конфеты Yummi Gummi Sour Belts 70гр,4823077636264,pcs,445,,,,
Желейные конфеты Yummi Gummi Sour Sticks 70гр,4823077636257,pcs,445,,,,
Желейные конфеты Yummi Gummi Sour Twists70гр,4823077636271,pcs,445,,,,
Шоколад Roshen пористый белый 80гр,4823077626364,pcs,655,,,,
Шоколад Roshen пористый молочный 80гр,4823077626227,pcs,655,,,,
Кофета Mentos Фрукты  12x24x37g,46254948,pcs,365,,,,
Пастила натуральная Ассорти коробка,4627090340104 4627090340814 4627090340227 4627090340135 4627090340074 4627090340166,pcs,80,,,,
"Драже Тик Так Фруктовый Микс, 16 г",42378587,pcs,375,,,,
Вафли Рахат вишня пп/пчк 400гр,4870099002607,pcs,865,,,,
Вафли Рахат Молочные пп/пчк 400гр,4870099002904,pcs,865,,,,
Вафли Рахат Фундук пп/пчк 400гр,4870099002614,pcs,865,,,,
Вафли Рахат Арахис пп/пчк 400гр,4870099003543,pcs,865,,,,
Вафли Рахат Десертные вес,2500508060011,kg,"2,155",,,,
Вафли Рахат Фундучные вес,2500508070010,kg,"1,940",,,,
Вафли Рахат Арахис евро пп/пчк 400гр,4870099003628,pcs,865,,,,
Баранки к Чаю 450 гр,4680009739840,pcs,845,,,,
Баранки Молочные 450 гр,4680009730281,pcs,560,,,,
Баранки с маком 450 гр,4680009739864,pcs,845,,,,
Баранки Яичные 450 гр,2500508380010 4680009738089,pcs,560,,,,
Пряники сахарные Абрикос 500гр,4680009730762,pcs,990,,,,
Пряники сахарные Вишня 500гр,4680009735859,pcs,990,,,,
Пряники сахарные Шоколад 500гр,4680009730205,pcs,860,,,,
Сушки малютка 500гр,4680009731318,pcs,820,,,,
Сушки малютка Ванильные 500гр,4680009734395,pcs,825,,,,
Сушки малютка с маком 500гр,4680009734432,pcs,825,,,,
Сушки малютка сах глаз 500гр,4680009734425,pcs,825,,,,
Милка ОРЕО 300гр,7622210750495,pcs,"2,720",,,,
Сушки Малютка ЮЖ конд 400гр,4870200910043,pcs,525,,,,
Сушки Малютка с Маком ЮЖ конд 400гр,4870200910029,pcs,525,,,,
Пряник Лимон ЮЖ конд 250гр,4870004420021,pcs,470,,,,
Пряник Медовые 250гр,4870004420250,pcs,515,,,,
Конфеты Ярче! Арахис вес,2500509430011,kg,"2,055",,,,
Конфеты Фундук в молочной шок.гл. Nutstory,4600452025338,pcs,"2,500",,,,
Конфеты Миндаль в молочной шок.гл. Nutstory,4600452025345,pcs,"2,540",,,,
Печенье Дженс вес.,2500509460018,kg,"1,545",,,,
Печенье Сэндвич с шоколадно- сливочным  вес.,2500509470017,kg,"1,675",,,,
Печенье сах. К кофе со вкусом пломбир вес.,2500509480016,kg,"1,235",,,,
Печенье сд. С каплями вес.,2500509490015,kg,"1,555",,,,
Круассан Маскон фруктовый вес,2500509670011,kg,"1,885",,,,
Кекс Маскон изюм мелкий вес,2500509680010,kg,"1,890",,,,
Зефир Маскон вес,2500509690019,kg,"2,340",,,,
Шоколад АГ 80 Темный пористый,7622201457488,pcs,500,,,,
Шоколад АГ 80г BITTER 70% горький,7622201449148,pcs,730,,,,
Шоколад АГ 80г Dark Темный шоколад,7622201449179,pcs,730,,,,
Воздушный Белый Шоколад 80гр,7622202208928,pcs,"1,140",,,,
Печенье McVities Tartlet Raspberry100гр,8690504084730,pcs,420,,,,
Albeni Tane-Tane White Choco 37гр,8690766154554,pcs,290,,,,
"Печенье McVitie's Digestive Original, Bulk 250гр",4870112007565,pcs,680,,,,
"Печенье McVitie's Digestive Milk Choco, late Bulk 250гр",4870112007572,pcs,780,,,,
"Печенье с карам Albeni mini покр, мол.шок.450гр",4870112008456,pcs,"2,600",,,,
Печенье трубочка Pan-Bo А продукт 400гр,4870066008809,pcs,990,,,,
Печенье топленое молоко А продукт 500гр,4870066009035,pcs,705,,,,
Халва подсолнечная Халвинка 350гр,4870066000018,pcs,615,,,,
Печенье Мария 500 гр,4870066001008 4870066008892,pcs,715,,,,
Печенье с шоколодной пастой и игрушкой ШОКОПРИЗ,4627112757200 4627112757170,pcs,225,,,,
Горшочик приколн чупа чупс,4627112757118,pcs,130,,,,
Трапеза Печенье Овсяное 300гр,4870059003354,pcs,"1,135",,,,
Трапеза Сушка Диабетическая 300гр,4870059001169,pcs,895,,,,
Пряник на фруктозе 300гр,4870059003323,pcs,"1,080",,,,
ЗЕФИР NEO botanica Ванильный 250гр,4605516027853,pcs,"1,290",,,,
NEO botanica хлебцы ЗЛАКОВЫЕ вафельные ассортимент,2572902890013 4600508729296,pcs,520,,,,
"NEO botanica хлебцы ЗЛАКОВЫЕ вафельные с творожным сыром, томатами",4600508729302,pcs,520,,,,
NEO botanica крекер с картофелем и зеленью,4600080432959,pcs,835,,,,
Печенье Алатау Рахат 185гр,4870099003000,pcs,270,,,,
Печ Рахат Жетысу вес,2500601700012,kg,"1,225",,,,
Печ Рахат Южный вес,2500601710011,kg,"1,225",,,,
Шоколад бел.с печ. Ozera White Cookies 45г,4690329017849,pcs,255,,,,
Шоколад бел.с печ. Ozera White Almonds 45г,4690329017870,pcs,245,,,,
Вафельная трубочка вес,2500601950011,kg,"2,485",,,,
Печенье к Кофе вес,2500601960010,kg,"2,030",,,,
Печенье Овсяное вес,2500601970019,kg,"1,305",,,,
Кокос стружка фас 25г,2500602000012,pcs,220,,,,
Набор Конфет Storck 400гр Merci ассорти,4014400900217,pcs,"5,665",,,,
Конфеты Toffifee 125гр,4014400400007,kg,"1,635",,,,
Конфеты Toffifee 250гр,4014400905359,pcs,"3,250",,,,
Трубочка OZMO,8691707090122,pcs,250,,,,
АГ 85гр Орео Молочный шок с кусочками печенья,7622202394669,pcs,730,,,,
Милка 126г Печенье с кусочками молочного шоколада,7622202209994,pcs,"1,095",,,,
Печенье А продукт 500гр,4870066003170,pcs,700,,,,
Вафельные трубочки А продукт 500гр,4870066008687 4870066009004,pcs,705,,,,
Конфеты Меллер Какос 8*24*38гр,46276889,pcs,355,,,,
Biscolata STIX Молочн шоколад 40гр,8691707140049,pcs,525,,,,
Biscolata STIX Молочн шоколад фундук 32гр,8691707140032,pcs,525,,,,
"Паста Super Duo""Бурешка"" 100гр",4603825012027,pcs,370,,,,
Паста Belisa Шоколад 330гр,4603825000901,pcs,"1,185",,,,
Паста ТИКЛИ Шоколад 350гр,4603825000932,pcs,"1,280",,,,
"Паста шок-орех ""Бурешка"" 200гр",4603825001106,pcs,700,,,,
"Паста шок-орех ""Бурешка"" 350гр",4603825001113,pcs,"1,280",,,,
Паста Belisa Шоколад 400гр,4603825001052,pcs,"1,200",,,,
"Печ Рахат Рахат ф/пчк 0,185гр. (30)",4870099003123,pcs,270,,,,
"Печ Рахат Южное ф/пчк 0,185гр. (30)",4870099000955,pcs,270,,,,
Ваф.Яшкино 200 г С халвой,4607015232547,pcs,400,,,,
Печенье  Choco-Boy 40 гр.,4607084351323,pcs,290,,,,
Печенье  Choco-Boy 100 гр.,4607084350050,pcs,580,,,,
Печенье затяжное ZOO 250ГР/10,4780068851474,pcs,755,,,,
Конфеты Неглазированные сбивные MARSHMALLOW JUMBO 100гр/30,4780059600166,pcs,550,,,,
Вафельный Пломбир мини (чипсы) темный лист-белый крем 200гр/8,4780111073860,pcs,975,,,,
Вафельный Пломбир мини (чипсы) со вкусом шоколаде 200гр/8,4780111073396,pcs,975,,,,
Печенье затяжное Peppy Ca+Mg+Zn 180гр/24,4780111071286,pcs,625,,,,
Бисквитный олади PANKIE с вишневой начинкой 35гр/120,4780031850510,pcs,265,,,,
Бисквитный оладьи PANKIE с клубничной начинкой 35гр/120,4780031850497,pcs,265,,,,
Бисквитный оладьи PANKIE с орехово-шоколадной начинкой 35гр/120,4780031850527,pcs,265,,,,
Вафельный Пломбир темный лист-белый крем 400гр/7,4780111073877,pcs,"1,445",,,,
Вафельный Пломбир 400гр/7шт,4780111071903,pcs,"1,445",,,,
Вафельный Пломбир со вкусом шоколаде 400гр/7шт,4780111071897,pcs,"1,445",,,,
Шоколад Казахстанский BS 280гр,4870200146428,pcs,"2,110",,,,
Шоколад Птичье молоко BS 110гр,4870028007727,pcs,730,,,,
Конфеты Утренние,4870200144943,kg,"2,280",,,,
Конфеты Шалунья,4870200144950,kg,"2,280",,,,
Конфеты Кот в сапогах,4870200147975,kg,"3,765",,,,
Конфеты Кара-кум,4870200144875,pcs,"3,520",,,,
Конфеты BS со вкусом лимона,4870200147289,kg,"1,380",,,,
Конфеты BS со вкусом апельсина,4870200147104,kg,"1,475",,,,
Конфеты BS со вкусом барбариса,4870200143397,kg,"1,285",,,,
Конфеты Взлетная,4870200143410,kg,"1,285",,,,
"Вафли Арахисовый Аромат 0,400кг",4870028000773,pcs,880,,,,
Ферреро Роше Т24X4,8000500009673,pcs,"6,485",,,,
Конфеты желе фруктовые копилки 13гр,8680945419598,kg,45,,,,
Жевательная конфета ЭЛЕКТРОШОК в ассортим 20гр,4870246880140 4606157005187,pcs,100,,,,
Шоколад Казахстанский BS 185гр,4870200124327,pcs,"2,495",,,,
Шоколад Казахстанский BS 100гр,4870200143748,pcs,835,,,,
Шоколад Казахстанский BS Lim100гр,2500803190017,pcs,"1,970",,,,
Крекер Яшкино с кунжутом 180гр,4620012621275,pcs,545,,,,
Печенье Яшкино Puffitoчерная смородина 125гр,4620017455349,pcs,400,,,,
Печенье Яшкино Puffitoчерная Малина 125гр,4620017459422,pcs,390,,,,
Печенье Яшкино Фаготини с яблочным джем 125гр,4620017459019,pcs,430,,,,
Печенье Яшкино Десерт шок с вишней 165гр,4630026561849,pcs,435,,,,
Печенье Яшкино Английское овсян 300гр,4630026562037,pcs,470,,,,
Шоколадмолочн Яшкино Бисквит шарики 90гр,4690329005457,pcs,430,,,,
Молочный шоколад Ozera Extra milk Haz 90g/15,4600452021149,pcs,555,,,,
"Вафли зебра 2,5 кг Арм Конд.",2500603520014,pcs,"1,815",,,,
"Сухарь Киевский сдобный 2,5 кг",2500603530013,pcs,"2,425",,,,
Малиновый закат 3 кг,2500603540012,pcs,"2,015",,,,
ПечоРерего Choco Filled x/к 32гр,8801062267699,pcs,650,,,,
